@relation normspam
@attribute text string
@attribute @@class@@ {norm,,spam}
@data
'evreni merak ediyoruz tweetledi: kanada nın rocky dağlarında nefes kesen tren yolculuğu',norm
'twitch e giriş yaptınız ve facebook bilgilerini paylaştınız melik buğra kısa bir süre önce 11 nisan 2021 16:41 tarihinde facebook u kullanarak giriş yaptığınızda twitch ile bilgi paylaştınız istediğiniz zaman paylaştığınız bilgileri değiştirebilir veya uygulamaları kaldırabilirsiniz',norm
'yakup kılıç etiketlenmiş olduğun bir fotoğrafa yorum yaptı leyla karakılıç sağol leyla abla sen de atalay abiye selam söyle',norm
'spotify a giriş yaptınız ve facebook bilgilerini paylaştınız melik buğra kısa bir süre önce 9 mart 2021 11:56 tarihinde facebook u kullanarak giriş yaptığınızda spotify ile bilgi paylaştınız istediğiniz zaman paylaştığınız bilgileri değiştirebilir veya uygulamayı kaldırabilirsiniz',norm
'yemek sepeti ye giriş yaptınız ve facebook bilgilerini paylaştınız melik buğra kısa bir süre önce 1 mart 2021 tarihinde 15:08 tarihinde facebook u kullanarak giriş yaptığınızda yemek sepeti ile ilgili bilgi paylaştınız istediğiniz zaman paylaştığınız bilgileri değiştirebilir veya uygulamayı kaldırabilirsiniz',norm
'turbo turabi tweetledi ama asıl olay oylarla birinci olmak değil mi demek ki şampiyonun oy atanı daha çokmuş her ne olursa olsun tebrik etmek lazım acun abi kafasına göre şampiyonu seçiyor olsaydı şampiyon yapmak isteyeceği son kişi bendim elinde olsa ilk hafta kovardı beni survivorallstar2022',norm
'elif tekcan değerli bir üyemiz olduğunuz için teşekkür ederiz linkedin premium u bir ay ücretsiz deneyin dilediğiniz zaman iptal edin teklif 14.07.2022 tarihine kadar geçerlidir',norm
'instagram dan daha fazla yararlan bağlantı kur paylaş keşfet hepsi instagram da önemsediğin hesaplarla bağlantı kurarak ve sevdiğin gönderileri keşfederek instagram dan en iyi şekilde yararlan neler yapabileceğini hatırlamak için buraya bakabilirsin',norm
'iyi psikoloji tweetledi insanın en büyük dostu zorluklardır çünkü insanı karşılaştığı zorluklar kuvvetlendirir',norm
'eliftekcanx twitterdaki bildirimlerine bir göz at 9 yeni bildirimin var',norm
'hi eliftkcan you updated your e mail address to eliftkcann@gmail.com confirm your e mail address to continue and sharing your moments with the world',norm
'a new season of reading the hot books on summer as we gear up for summer we may not find ourselves packing books for our far flung vocations but that doesnt mean you cant be transported to wherever the pages take you check out the seasons most anticipated relases from authors including jennifer weiner brit bennett max brooks and many more',norm
'gulcankibritciler merve ve ecetkcan ın yeni bildirimleri var instagramdaki son gelişmeleri takip edin',norm
'twitter hesabı güvenlik sorunu merhaba geçtiğimiz günlerde hesabını tehlikeye atmış olabilecek bir sorunu düzelttik bu sorunun istismar edildiğine ilişkin bir kanıtımız yok ancak durumu tam olarak teyit edemediğimiz için seni bilgilendirmek istedik hesabının güvende kalmasını istiyorsan lütfen bir an önce android için twitter ın son halini güncelle verdiğimiz rahatsızlıktan dolayı özür dileriz bilgilerinin twitterda güvende kalmasını sağlamak için çalışmaya devam ediyor olacağız',norm
'bill gates uzun bir süreden sonra ilk defa gönderi paylaştı its inspiring to see so much passion these days for dealing with climate change and to know that the world has set some ambitious goals for solving it what we need now are practical plans to reach those goals yorum yap',norm
'katıldınız yönetim bilişim sistemleri grubuna hoşgeldiniz linkedin e git',norm
'hava forum tweetledi son dakika kar sınırdan hızlı bir şekilde giriş yaptı',norm
'elif tekcan sizin için yaklaşan online etkinliklere katılmayı düşünebilirsiniz öğrenmek ve güncel bilgiye sahip olmak için linkedin webinar ve online etkinliklere katılın',norm 
'blu tv a facebook ile giriş yaptınız ve bilgilerinizi paylaştınız istediğiniz zaman paylaştığınız bilgileri değiştirebilir veya uygulamayı kaldırabilirsiniz',norm
'tugbaekinci arkadaşlarınla bağlantı kurmak hiç bu kadar kolay olmamıştı önemsediğin hesaplarla bağlantı kurarak ve sevdiğin gönderileri keşfederek instagramdan en iyi şekilde yararlan',norm
'ece yakında klasik sayfalar deneyimine geri dönme seçeneği artık sayfaların için kullanılmayacak önümüzdeki aylarda tüm sayfalar yeni sayfalar deneyimine güncellenecek ve klasik sayfalar deneyimi artık kullanılmayacak teşekkürler facebook sayfaları ekibi',norm
'facebook birthdays bugün duru odabaşı hayrunnisa sezgin ve nevin mustafa nın doğum günü',norm
'senin için güncellemeler 14 yeni bildirim facebook a son girişinden bu yana çok şey oldu arkadaşlarınızdan kaçırdığınız bildirimlerin bazılarını burada görebilirsiniz',norm
'instagram makeupbymario and tammyhembrow have new posts',norm
'kerem çelik facebook ta sizinle arkadaş olmak istiyor isteği onayla',norm
'ecetkcan akışınızda marc bartha biggest boss rick ross ve diğer kişileri görün fotoğraf ve videoları görmek için takip et',norm 
'tiktok ile yeni bilgiler paylaştınız istediğiniz zaman paylaştığınız bilgileri değiştirebilir veya uygulamayı kaldırabilirsiniz',norm
'merhaba eliftkcan gizliliğinizi yönetirken kendinizi güvende hissetmenizi istiyoruz bu nedenle meta gizlilik ilkesini güncelleyerek bilgilerinizi nasıl kullandığımıza dair daha fazla detay sağladık meta gizlilik ilkesindeki güncellemeler 26 temmuz 2022 tarihinde yürürlülüğe girecektir güncellemeler hakkında daha fazla detay görün teşekkürler meta gizlilik ekibi',norm
'ecetkcan yeni bir takipçin var damlaozakyol yeni takip etmeye başladı',norm
'seyfettin sert facebook ta arkadaşınız olmak istiyor isteğini onayla',norm
'2 kişiden okunmamış mesajın var ayrıca görmemiş olabileceğin beğenmelerin yorumların ve takipçilerin var instagram ı aç',norm
'melike özay ın arkadaşlık isteğine hala yanıt verebilirsiniz merve ve diğer 3 kişi ortak arkadaşınız',norm
'ece kısa bir süre önce 27 haziran 2021 20:26 tarihinde facebook u kullanarak giriş yaptığınızda ciceksepeti.com ile bilgi paylaştınız istediğiniz zaman paylaştığınız bilgileri değiştirebilir veya uygulamayı kaldırabilirsiniz',norm
'hi there thank you for renewing your free access to github copilot we hope you enjoy using github copilot and participating in the developer community your access to github copilot will expire on 2023 01 10',norm
'hi there thank you for renewing your free access to github copilot we hope you enjoy using github copilot and participating in the developer community your access to github copilot will expire on 2023 01 10',norm
'öğrenci kariyeri bir gönderi paylaştı kariyerine enerjik bir başlangıç yapmaya hazır mısın türkiye de geleceğin sektörlerinde öncü firmalarıyla yer alan eksim holding in tech',norm
'heywhatsapq akışınızda juliaperez virat kohli ve diğer kişileri görün',norm
'öğrenci kariyeri bir gönderi paylaştı badiworks insan kaynakları stajyeri arıyor https://lnkd.in/dnfPqHZg',norm
'öğrenci kariyeri bir gönderi paylaştı heyecanla beklenen kyk zammı hakkında ilk açıklama geldi sizin beklentiniz kyk nın ne kadar olacağı yönünde',norm
'instagram,annev ve sunnyleone in yeni gönderileri var',norm
'öğrenci kariyeri bir gönderi paylaştı eksim faliyet gösterdiği yenilebilir enerji üretimi elektrik dağıtımı ve gıda alanlarındaki yatırımlarıyla ülkemizin önde gelen grupları',norm
'öğrenci kariyeri bir gönderi paylaştı öğrencilere yönelik fırsatlardan haberdar olmak için @ogrencikariyeri hesabımızı takip edebilirsiniz',norm
'bağlantı kur paylaş ve keşfet:hepsi instagram da instagram dan daha fazla faydalan önemsediğin hesaplarla bağlantı kurarak ve sevdiğin gönedrileri keşfederek instagram dan en iyi şekilde yararlan neler yapabileceğini hatırlamak için buraya bakabilirsiniz',norm
'bu hafta 1aramada göründünüz şu şirketlerdeki kişiler tarafından bulundunuz',norm
'fotoğraf ve videolarını görmek için christina caradona katrina kaif ve tanıdığın diğer kişileri takip et',norm
'öğrenci kariyeri bir gönderi paylaştı:yapılan açıklamanın bir kısmı şu şekilde 79 vakıfyükseköğretim kurumumuzun toplam yurtkapasitesi 35 bin  civarındadır 700 bincivarında gönderiyi gör',norm
'öğrenci kariyeri bir gönderi paylaştı kütüphaneye gelip hiçbir şey yapmadan dönen o kişi gönderiyi gör',norm
'instagram zendaya ve arianagrande in yeni gönderileri var',norm
'öğrenci kariyeri bir gönderi paylaştı:ülkelerinin geleceği olan öğrencilerine yol gösterme gayretinden başka bir şey düşünmeden şehit olan tüm öğretmenlerimizi saygıyla',norm
'bu hafta bir aramada göründünüz şu şirketlerdeki kişiler tarafından bulunduzu tüm aramaları gör linkedln uygulaması ile hiçbir güncellemeyi kaçırmayın',norm
'kedi ve köpeklerde mikroçipte son gün 31 aralık',norm
'takip ettiğin mıracles777 mağazasında kampanya başladı',norm
'ilham veren yılbaşı sofları fırsatlar devam ediyor',norm
'yeni yıl süprizleri hopi nde sana özel teklifi şimdi seç',norm
'yeni yıl yeni hikayeler idefix bu epostayı görüntüleyemiyorsanız tıklayın',norm
'%20 indirim macro online bu mesajı görüntüleyemiyorsanız lütfen tıklayınız',norm
'morhipo yeni yılda hem deiyeler mutlu eder hem indirimler',norm
'armut yeni yıl öncesi ertelediğin tamir işlerini kolayca hallet',norm
'n11 sana özel seçtiğimiz kampanyaları ve fırsatları kaçırma',norm
'markamama yılbaşına özel fırsatları kaçırma',norm
'u.s. polo assn. sevgili müşterimiz yılın son fırsatını kaçırmadan gel',norm
'migros yemek fırsatın adı:kupa30',norm
'yepyeni outdoor ürünlerinde yepyeni fırsatlarla sahip ol',norm
'araç kiralamadan önce kazançlı budget teklifime bak',norm
'yemeksepeti market kahvaltıda indirim var',norm
'u.s. polo assn. sevgili müşterimiz tarzına son bir dokunuş ekle',norm
'morhipo mail e bakarsın national geographic ve aeropostale ürünlerinde fırsatları kaçırmazsın',norm
'hepsiburada yılın son marka günleri nde neleer neleer var',norm
'hopi macbook unu gürgeçler e getir fırsatlarla yenisini götür',norm
'btcturk pro rlc hakkında bilmeniz gerekn her şey 10 soruda cevaplandı',norm
'tosla ücret bilgilendirme',norm
'vidyodan siparişiniz onaylandı #r887856968',norm
'ödemen başarıyla alındı vidyodan.com adlı iyzico üye iş yerinden 19 12 2022 21:29 tarihinde iyzico aracılığla yapmış olduğun 9.00 try tutarındaki alışverişinin ödemesi başarıyla alındı',norm
'windows cihazındayeni oturum açma işlemi windows cihazında google hesabınızda yeni bir oturum açma işlemi tespit ettik bu işlem size aitse herhangi bir şey yapmanız gerekmez işlem size ait değilse hesabınızı güven altına almanıza yardımcı oluruz',norm
'bkm express ödeme işleminiz',norm
'öğrenci kariyeri ve dieğrleri linkedln de düşüncelerini paylaşıyorlar',norm
'merhaba 2248228931 numaralı paketini teslim ettik alışverişinde bizi tercih ettiğin için teşekkür ederiz teslim aldığın ürün ile ilgili bir sorun yaşıyorsan burada bildirebilirsin',norm
'merhaba 2248228931 numaralı teslimatın gel al noktasına ulaştı sipariş detay sayfasından veya kayıtlı telefon numarana gönderdiğimiz sms tenn ulaşabileceğin tek kullanımlık şifre ile siparişini 3 gün içinde gel al noktasından alabilirsiniz gel al noktası olarak kargo şubesi seçtiysen siparişini kimlik belgesi ile teslim alabilirsin tek kullanımlık gel al şifrene gel al noktasının açık adrsine adres tarifine çalışma saatlerine ve daha birçok bilgiye sipariş detay sayfasından ulaşabilirsiniz gel al noktası teslim süreci hakkında detaylı bilgi almak içinbu sayfayı ziyaret edebilirsin',norm
'merhaba 2252449938 numaralı paketini sana ulaşması için kargoya verdik kargonu buradan takip edebilirsiniz',norm
'ikea da 6 taksit içeriğini göremiyorsanız lütfen tıklayınız',norm
'özlem şimşek,r001774343 numaralı siparişinizde bulunan aşşağıdaki ürünler kargoya verildi kargo özeti sword & shield 42 li flamingo far seti * 1 kargo ücretsiz kargo - tikatti kozmetik sendeo kargo takip numarası 227176959094 kargo takibi  https://sube.sendeo.com.tr/takip?takipno=227176959094 bizi tercih ettiğiniz için teşekkür ederiz vidyodan ekibi',norm
'sayın y etkili gratis iç ve dış tic.a.ş. tarafından et02022001416634 numaralı fatura tarafınıza kesilmiştir ilgili fatura çıktısı ektedir',norm
'indirim fırsatlarının son saatlerini kaçırma 2. ürün ve üzeri alışverişlerinizde %20 indirime ek 1000 tl üzeri alışverinizlerinde sepette 200 tl indirim kampanya lansman ve yeni sezon yaz ürünlerinde geçerli değildir',norm
'yeni yılın rengi belirlendi capcanlı enerjisi ile magenta yılın rengini hem iç giyim favorilerine hem günlük stiline yansıt koton',norm
'tamir bakım ve montaj işlerini ertelemeden hallet armut la tamir ve montaj ihtiyaçlarını deneyimli ustalara bırak yeni yılda her şey tıkır tıkır çalışır olsun',norm
'merhaba elif windovws cihazınızdan google da oturum açtığınız için teşekkür ederiz lütfen google hesabı ayarlarınızın hala size uygun olduğunu onaylayın',norm
'son 500 kişi %60 cambly bu yıl son kez tüm zamanların en büyük indirimi 1 ders 39 tl son 500 kişilik kota kampanyalı abonelikler tükeniyor şimdi abone olursan %60 tasarruf edeceksin hayallerini erteleme',norm
'yasemin şefik ile costa talks yayında avrupa nın en çok tercih edilen kahve zinciri costa coffee nin yeni konsepti yasemin şefik ile costa talks ilk konuğu yüsra geyik yayında costa coffee kahveleriyle bol eğlenceli çok kahveli yolculukların videoları costa coffee türkiye youtube kanalında',norm
'ingilizceyi doğru yerde doğru kişilerden öğren seni hedefine götürecek ana dili ingilizce eğitmenler kişisel programına uyan dilediğin saatte planlayabileceğin dersler her seviyeye uygun 30 dan fazla ders programı %60 indirim sonlanmadan abone ol kampanyalı abonelikler hızla tükeniyor bu haftasonu ilk dersini yapmak için şimdi harekete geç indirimli fiyatlar için kodu kullan ny60',norm
'değerli müşterimiz birlikte büyümeye ve değer üretmeye devam ediyoruz yanlızca 3 dakika sürecek anketimize katılarak fikirlerinizi ve görüşlerinizi bizimle paylaşır mısınız trendyol un gelişimine katkı sağladığınız için teşekkür ederiz',norm
'merhaba elif yeni yılda kendinize yaşamınızı değiştirecek bir eğitim hediye etmeye ne dersiniz 24 aralık 2022 cumartesi saat 13.00 da istanbul kolektif house levent ve ankara maidan iş merkezi nde yüz yüze yapacağımız bilgilendirme seminerinde yurt dışı dil eğitimine dair tüm sorularınızı yanıtlıyoruz üstelik katılımcılar arasından bir kişiye ef londra da 1 hafta yarım pansiyon konaklama dahil bir kurs hediye sınırlı sayıdaki kontenjan için ücretsiz yerinizi ayırtın',norm
'binlerce üründe geçerli aralık ayı fırsatları seni bekliyor binlerce üründe indirimleri kaçırma alışverişlere başla',norm
'merhaba elif trakya soe trakya tech courses 2021 ybs205 statics 002 dersinde yeni bir duyuru yayınlandı öğrenci hareketliliği toplantısı fırsat bulabilirseniz katılımızı tavsiye ederim',norm
'randevu iptal bildirimi sayın elif tekcan randevunuz iptal edilmiştir',norm
'bozkır 2. sezon teaser gözlerden uzakta yapılanlar yaşandı sayılmaz mı bozkır geri dönüyor yakında blu tv de',norm
'size veda ettiğimiz için üzgünüz merhaba elif ödemenizdeki sorun maalesef çözülemedi ve üyeliğiniz iptal edildi geri dönmenizi elbette çok isteriz tek yapmanız gereken üyeliğinizi yeniden başlatmak netflix ekibi',norm
'6-13 aralık kozmetikte çılgın kelebek süprizi alışverişe başla özel indirimler öne çıkan teklifler en cazip fiyatlardan oluşan haftalık kampanyalar festivaller sana özel indirimlerle alışverişe başla',norm
'kredi kartı işlem bilgilendirmesi denizbank değerli müşterimiz bilgi güvenliğiniz için bilgilendirme detaylarınızı e posta yerine mobildeniz ve denizkartım uygulamalarımızda görüntülemenizi sağladık e postanızda hassas veri içeriğine ulaşmayı onaylıyorsanız bilgilendirme tercihinizi mobildeniz denizkartım şubelerimiz veya iletişim merkezimiz üzerinden güncelleyebilirsiniz bilgi güvenliğiniz her zaman önceliğimiz saygılarımızla',norm
'polarr you are changing password your verification code is 2345 if you have any questions please visit our help desk your sincerely polarr team',norm
'sayın elif tekcan 05.12.2022 tarihinde vermiş olduğunuz p0986vy67 nolu siparişiniz edr saraçlar cd mağzamızda sizleri bekliyor 778765 kodunu göstererek 10 gün içerisinde teslim alabilirsiniz minik bir hatırlatma bu dönem mağzalarımız resmi düzenlemelerle çalışmaktadır gratis müşteri hizmetleri',norm
'ayakkabı ve çantalarda kelebek indirimini yakala',norm
'merhaba elif tekcan geleceği yazanlar platformunda sizlere sunulacak eğitim ve sınavların tüm özelliklerini kullanabilmeniz için e posta adresinizi onaylamanız gerekiyor turkcell geleceği yazanlar',norm
'metısbot ve diğerleri linkedin de düşüncelerini paylaşıyor',norm
'hatırlatma ödeme bilgilerinizi güncelleyin hesabınız askıya alındı',norm
'merhaba 123456789 numaralı siparişin iade işlemini talebiniz üzerine gerçekleştirdik',norm
'merhaba trendyol cüzdanım hesabından kartına geri yükleme talebin sonuçlandı 59,8 tl tutar bankana iletildi bu tutarın hesabına yansıması 2 10 iş günü arasında değişebilir',norm
'premium a geç severek izleyeceğin içerileri kaçırma',norm
'merhaba 23242526 numaralı siparişini teslim ettik alışverişinde bizi tercih ettiğin için teşekkür ederiz teslim aldığın ürünle ilgili sorun yaşıyorsan buradan bildirebilirsin',norm
'duygusal yetenek ve örgütsel başarı ilişkisi by süreyya yılmaz academia',norm
'google hesabınız başarıyla kurtarıldı hesabınıza tekrar hoşgeldiniz başka birisinin yaptığı değişiklikler nedeniyle hesabınıza erişimi kaybettiğinizi düşünüyorsanız hesabınızı incelemeniz ve korumanız gerekir',norm
'obilet.com yolculuğunuz hakkındaki görüşleriniz sayın elif tekcan 23 11 2022 tarihinde metro turizm ile yaptığınız yolculuğunuzdan memnun kaldınız mı mobil uygulamamız ile biletiniz cebinizde',norm
'öğrenci kariyeri bir gönderi paylaştı istanbul da en çok ziyaret edilen kütüphanelerden bazılarını ve çalışma saatlerini sizler için derledik sizin de sık sık kullandığınızı gönderiyi gör',norm
'öğrenci kariyeri bir gönderi paylaştı tüm gaziantep halkına geçmiş olsun dileklerimizi iletiyor en az kayıpla bu durumun içinden çıkmasını diliyoruz dualarımız sizinle gönderiyi gör',norm
'ınstagram dan daha fazla faydalan önemsediğin hesaplarla bağlantı kurarak ve sevdiğin gönderileri keşfederek ınstagram dan en iyi şekilde yararlan neler yapabileceğin hatırlamak için buraya bakabilirsiniz instagram ı aç',norm
'öğrenci kariyeri bir gönderi paylaştı düzce depreminin yıldönümü olarak tam aynı saatte 12 kasım 18.57 de ülke geneli deprem tatbikatı yapıldı gönderiyi gör',norm
'öğrenci kariyeri bir gönderi paylaştı türkiye nin en iyi mühendisleri geleceğin gözü yükseklerde mühendisleriyle buluşuyor dünya mühendisler günü ne özel olarak bu yıl 3 sü',norm
'instagram dan daha fazla faydalan önemsediğin hesaplarla bağlantı kurarak ve sevdiğin gönderileri keşfederek instagram dan en iyi şekilde yararlan neler yapabileceğini hatırlamak için buraya bakabilirsiniz instagram ı aç',norm
'öğrenci kariyeri bir gönderi paylaştı 20 bin tl ödülü turkcell hacxathon başlıyor farklı disiplindeki kişilerin 3-5 kişilik takımlar halinde bir araya gelip tassarım odaklı',norm
'öğrenci kariyeri bir gönderi paylaştı üniversiteye başlayan her öğrencinin hayali eğitim hayatının bir bölümünü yurt dışında geçirmektir en çok bilinen yöntemler erasmus ve',norm
'fotoğraf ve videolarını görmek için deborah secco jennifer winget ve tanıdığın diğer kişileri takip et',norm
'öğrenci kariyeri bir gönderi paylaştı her sabah yaşadığım ikilem gönderiyi gör',norm
'öğrenci kariyeri bir gönderi paylaştı ey yükselen yeni nesil istikbal sizsiniz cumhuriyeti biz kurduk onu yükseltecek ve yaşatacak sizsiniz cumhuriyetimizin 99 yılı kutlu gönderiyi gör',norm
'instagram iscoalarcon ve indiancricketteam in yeni gönderileri var',norm
'öğrenci kariyeri gönderi paylaştı 26 ekim de düzenleyeceğimiz auto career summit te vestel den barbaros kirişken de bizlerle olacak etkinliğe katılmak için https://lnkd.in/e9ZfsFNV linkedin e git',norm
'instagram dan daha fazla faydalan önemsediğin hesaplarla bağlantı kurarak ve sediğin gönderileri keşfederek instagram dan en iyi şekilde yararlan neler yapılabileceğini hatırlamak için buraya bakabilirsiniz instagram ı aç',norm
'öğrenci kariyeri gönderi paylaştı  daha önce 5 yıl görev yaptığı doruklu mezrasında eğitim gören 4 öğrencisini mezun eden ve bu sene de kardeşler mezrasındaki ilkokulda görevlendirilen linkedin e git',norm
'öğrenci kariyeri gönderi paylaştı global genç yetenek programımız together ın 6.sezon başvuruları bugün başlıyor şişecam kültürünü yakından tanımak ve kariyerine yön vermek istersen linkedin e git',norm
'fotoğraf ve videolarını görmek için caras lily aldridge ve tanıdığın diğer kişileri takip et instagram ı aç',norm
'bu hafta 6 aramada göründünüz linkedin tüm aramaları gör',norm
'öğrenci kariyeri gönderi paylaştı cumhurbaşkanı erdoğan bugün yaptığı basın açıklasında yaz stajlarına ilişkin açıklamalarda bulundu erdoğan yaz staj ücretlerinin asgari ücret seviyesine linkedin e git',norm
'öğrenci kariyeri gönderi paylaştı turkcell ve milli eğitim bakanlığı iş birliğinde gerçekleştirilen gençlere yatırım geleceğe yazılım programının yeni dönem başvuruları başladı linkedin e git',norm
'bu hafta 1 aramada göründünüz şu şirketlerdeki kişiler tarafından bulundunuz tüm aramaları gör',norm
'öğrenci kariyeri gönderi paylaştı dönemin ilk etkinliği olan campus vision da şişecam dan ömür çulfaz nazlı deniz timincioğlu ve ebru kahraman da bizlerle olacak siz de sektörün linkedin e git',norm
'fotoğraf ve videolarını görmek için gopro juventus ve tanıdığın diğer kişileri takip et instagram ı aç',norm
'öğrenci kariyeri gönderi paylaştı olaya bardağın dolu tarafından bakalım linkedin e git',norm
'öğrenci kariyeri gönderi paylaştı turkcell hacxathon başlıyor kuzey kıbrıs turkcell e yönelik fikirlerinizin yarışacağı hacxathon 21 ekim de start alıyor sen de hacxathon a başvur linkedin e git',norm
'bu hafta 4 aramada göründünüz şu şirketlerdeki kişiler tarafından bulundunuz tüm aramaları gör',norm
'instagram dan daha fazla faydalan önemsediğin hesaplarla bağlantı kurarak ve sevdiğin gönderileri keşfederek instagram dan en iyi şekilde yararlan neler yapabileceğini hatırlamak için buraya bakabilirsiniz instagram ı aç',norm
'öğrenci kariyeri gönderi paylaştı badiworks & öğrenci kariyeri sezonu açıyoruz türkiye nin öncü markalarının katılımlarıyla gerçekleştireceğimiz etkinliklerimize campus vision linkedin e git',norm
'öğrenci kariyeri gönderi paylaştı günaydınlar hafta sonuna farklı bir başlangıç yapalım istedik işte bu harika eserlerin sahibi @steppingthroughfilm linkedin e git',norm
'bu hafta 5 aramada göründünüz şu şirketlerdeki kişiler tarafından bulundundunuz tüm aramaları gör',norm
'öğrenci kariyeri gönderi paylaştı sürekli olarak yeni burs ve kariyer fırsatlarından haberdar olamk için hesabımızı takip edebilirsiniz #kariyer #burs linkedin e git',norm
'öğrenci kariyeri gönderi paylaştı yorum sizin linkedin e git',norm
'öğrenci kariyeri gönderi paylaştı tüm dünyada 15-17 yaş aralığında 100 gencin belirlendiği ve bu gençlerin insanlığa hizmet vermeye yönelik çalışmalarında ömür boyu desteklendiği ve toplam linkedin git',norm
'instagram arianagrande ve gal_gadot in yeni gönderileri var',norm
'bu hafta 3 aramada göründünüz şu şirketdeki kişiler tarafından bulundunuz tüm aramaları gör',norm
'instagram dan daha fazla faydalan önemsediğin hesaplarla bağlantı kurarak ve sevdiğin gönderileri keşfederek instagram dan en iyi şekilde yararlan neler yapabileceğini hatırlamak için buraya bakabilirsiniz instagram ı aç',norm
'öğrenci kariyeri gönderi paylaştı cansu nun üniversite sevinci 6 saat 15 dakika sürdü erzurum teknik üniversitesi etü spor bilimleri fakültesi nde kayıt için yedek listesinin 2 inci linkedin e git',norm
'öğrenci kariyeri gönderi paylaştıkyk yurt fiyatlarına zam yapılmamasının ardından asgari ücrete göre fiyatların oranlamasını yaptık linkedin e git',norm
'fotoğraf ve videolarını görmek için dr naomi campbell adrianne ho ve tanıdığın diğer kişileri takip et instagram ı aç',norm
'kısır kedi maması inceleme ve tavsiye 2 hangi mam daha kalite ve ucuz videosundaki yoruma yeni yanıt',norm
'migros sanal market şanslı saatler başladı',norm
'çiçeksepeti extra  aralık en uzun gece indirimi',norm
'idefix te en uzun geceye özel sepette %10 indirim fırsatı',norm
'geceler uzayınca indirimli alışverişin süresi de uzar',norm
'merhaba özlem emeklilikte yaşa takılanlar olarak bilinen eyt liler yaş şartı olmadan emekli olma hakkı talep ediyor yaklaşık 2 milyon kişiyi ilgilendiren eytdüzenlemesi için son karar cumhurbaşkanlığı tarafından açıklanacak eyt lilerin koşulsuz şartsız emekli olabilmeleri içinimzanı ekleyip kampanyayı paylaşabilirsin',norm
'watsons.com.tr bu ürünler ilgini çekebilir',norm
'u.s. polo assn. sepette ekstra %21 indirim ücretsiz kargo',norm
'markamama en uzun gece indirimleri başladı',norm
'n11 yeni yıl hediyeni mavi den seç',norm
'macroonline balıklarda %15 indirim',norm
'national geographic ve aeropostale ürünlerinde süpriz fırsatlarla alışverişe başla',norm
'watsons türkiye ennn uzuuuun geceye özel kaçırılmıyacak fırsatlar',norm
'h&m fashion news %50 ye varan indirim',norm
'note cosmetics yılın en uzun gecesine özel kampanya seni bekliyor',norm
'n11 bugün için sana özel seçtiklerimiz',norm
'espressolab yeni yıl hediyen espressolab den',norm
'morhipo sweatshirt ve sweatpant lerde kaçırılmıyacak fırsatlarla alışverişe başla',norm
'merhaba özlem 26 yaşındaki iranlı futbolcu amir nasr-azadani ülkesinde insan hakları ve kadın haklarını savunduğu içinvatan hainliği suçlamasıyla idam cezasına çarptırıldı idamın durdurulması için uluslararası bir kampanya başlatıldı imzalayıp paylaşarak sen de bu konuda tepkini gösterebilirsin',norm
'hepsiburada yeni yıla özel fenomen indirimler i ka çır ma',norm
'miles&smiles aralık ayına özel ayrıcalıklar',norm
'migros sanal market50 tl nakit iade',norm
'morhipo people by fabrika alışverişini süpriz indirimlerle tamamla',norm
'h&m fashion news şimdi %50 ye varan indirim',norm
'mudo en uzun haftaya özel 2 adet ve üzeri alışverişte %20 indirim',norm
'trendyol mağazada kampanya başladı',norm
'cgv cinema club avatar suyun yolu vizyonda spoiler yemeden izlemek için tıkla',norm
'idefix kırtasiye kategorisinde sepette %10 indirim',norm
'merhaba özlem bandırma barınağı ndaki hayvanlar iin açlar hastalar anneler bir deri bir kemik bakımsız diyen elif erdoğan birkampanya başlattı hayvanların yaşadığı eziyeti herkesin görmesi için gönüllülerin barınaklara girmesine izin verilmesini talep ediyor katılıyorsan imzalayıp paylaşabilirsin',norm
'yemeksepeti market yüzlerce ürün %35 indirim',norm
'morhipo hopili alışverişe 100 hediye paracıkla başlar 600 tl değerinde harcar',norm
'istegelsin de kampanyalar yenilendi',norm
'hopi yeni yıl süprizleri hopi nde sana özel teklifi şimdi seç',norm
'hepsiburada yılın son marka günleri nde yeni fırsatlar',norm
'migros sanal market 50 tl indirim',norm
'watsons türkiye yılın son süpeeer indirimi başladııı',norm
'armut la taşınma sürecin sorunsuz geçsin',norm
'en uygun 2023 te hangi burç nereye seyahat edecek 2022 yılının son günlerinde seyahat severler olarak yeni yılın seyahat özelinde bize ne getireceğini merak etmeye başladık bu nedenle bizde holistik astrolog duygu demir ile yeni yılda hangi burç nereye seyahat edecek gibi konular üzerine konuştuk işte 2023 yılı burçlara göre seyahat rehberi hemen incele',norm
'n11 bu kampanyalar tam senlik',norm
'hopi carvak ta 2.el arabalarda 1000 paracık fırsatıseni bekliyor',norm
'u.s. polo assn. sevgili müşterimiz mevsimin ruhuna hitap eden ürünler',norm
'academia dear özlem congratulations on your 110th mention the name özlem şimşek was mentioned in a paper recently discovered by academiathat was written by halla elshwekh view your mentions with 50% off academia premium when you upgrade in the next 2 days özlem s personal 50% off discount link',norm
'trendyol mağazada kampanya başladı',norm
'mudo da kış indirimi başladı favorileri hemen keşfet',norm
'idefix sanal kitap fuarında son gün',norm
'acana pet foods enter to win daily pawlidays giveaways',norm
'h&m fashion news her zaman mükemmel küçük siyah elbise',norm
'morhipo yeni yılın hediye alılverişi morhipo dan yapılır',norm
'migros sanal market taptaze perşembe',norm
